"Species","kradius","kdegree","kcorenum","krisk","degree","eigenc"
"pl1",2.25,15.940170940171,4,94,43,0.283372963748711
"pl2",1.75,9.57936507936508,5,41,22,0.225853362130917
"pl3",1.25,7.25781163281163,5,18,14,0.190468342127418
"pl4",2.5,4.98412698412698,4,15,12,0.110207911805845
"pl5",1.75,6.16623654123654,5,16,12,0.143746327150651
"pl6",2.25,5.51984126984127,4,16,12,0.134109324384555
"pl7",2.5,4.76984126984127,3,6,12,0.091763014771257
"pl8",1.5,5.59938672438672,5,9,10,0.149029983233973
"pl9",2.75,3.88095238095238,4,7,10,0.0780852126448106
"pl10",2.25,4.7973137973138,4,9,10,0.123745470834449
"pl11",2.5,4.07142857142857,4,10,10,0.0883127852486094
"pl12",1.75,5.15066877566878,5,8,10,0.143451434528027
"pl13",3,3.08549783549784,3,2,9,0.0442940185420024
"pl14",3,2.64502164502165,3,5,8,0.0262039175977492
"pl15",1.75,4.61278998778999,5,7,8,0.12388371215362
"pl16",2.5,3.39502164502165,4,1,7,0.098853115033005
"pl17",2.25,3.46428571428571,4,2,7,0.0993326487322806
"pl18",2.5,2.74900793650794,4,7,7,0.0526424140078687
"pl19",1.75,4.13064713064713,5,6,7,0.132065906016324
"pl20",2.75,2.86011904761905,3,3,7,0.0538958884295685
"pl21",1.75,4.31120268620269,5,6,7,0.129345857659504
"pl22",2.25,3.38095238095238,4,5,6,0.105989111431399
"pl23",2.75,2.43650793650794,4,3,6,0.0613260823357645
"pl24",1.75,3.82905982905983,5,2,6,0.125394996946864
"pl25",2.5,3.01556776556777,4,0,6,0.0926382620827054
"pl26",2.75,2.45454545454545,3,4,5,0.0512257939773349
"pl27",2,3.27777777777778,4,3,5,0.11268932690267
"pl28",2.5,2.07142857142857,4,1,5,0.0486211736557883
"pl29",1.75,3.51388888888889,5,0,5,0.124278127047308
"pl30",2.75,2.125,3,4,5,0.0426552063685993
"pl31",2.5,2.52380952380952,2,0,4,0.0792691853627947
"pl32",2.75,1.65811965811966,3,0,4,0.0387135957677537
"pl33",2.5,2.24603174603175,2,0,4,0.0654915909229242
"pl34",2.5,2.02380952380952,3,2,4,0.0577150331231319
"pl35",2.75,1.85714285714286,3,0,4,0.0581900558323324
"pl36",2.75,2.10714285714286,3,0,4,0.0578782278498169
"pl37",2.25,2.77350427350427,3,0,4,0.100274473102311
"pl38",2.5,1.72222222222222,3,1,4,0.0346421038413235
"pl39",2.5,1.74603174603175,3,0,3,0.058496840689448
"pl40",2.75,1.25,2,1,3,0.0344749336717459
"pl41",2.5,2.19047619047619,3,0,3,0.0808148147256394
"pl42",2.5,1,2,0,2,0.0230403750252731
"pl43",2.75,1.14583333333333,1,0,2,0.0357201043112398
"pl44",3,0.75,2,0,2,0.0150967832591308
"pl45",2.75,1.45454545454545,2,0,2,0.0485249929977886
"pl46",2.75,0.555555555555556,1,0,1,0.0228945484500915
"pl47",5,0.25,1,0,1,0.000540149405163739
"pl48",4,0.333333333333333,1,0,1,0.0021509859392261
"pl49",4.25,0.333333333333333,1,0,1,0.00345562996645263
"pol1",1,12.695670995671,5,26,26,0.343767780773261
"pol2",1.2,12.4070707070707,5,30,26,0.321511338396877
"pol3",1.8,8.14502164502164,5,21,17,0.208583374094771
"pol4",2,5.62539682539683,5,10,11,0.126979683782823
"pol5",2,5.57460317460317,5,6,11,0.148163932143053
"pol6",1.8,5.66825396825397,5,7,11,0.140437353113759
"pol7",2.2,4.4034632034632,4,5,9,0.0983246583708467
"pol8",2.4,4.21154401154401,4,5,9,0.101720368844155
"pol9",2.8,3.6987012987013,4,4,9,0.0709933943089524
"pol10",2.8,3.35728715728716,4,1,8,0.110348010441264
