"Species","kradius","kdegree","kcorenum","krisk","degree","eigenc"
"pl1",1,17.0392857142857,5,47,30,0.402191046462105
"pl2",1.28571428571429,9.42857142857143,5,11,14,0.239218910890427
"pl3",1,12.5535714285714,5,32,21,0.284388755676569
"pl4",1.57142857142857,6.95,5,7,10,0.160356357601274
"pl5",1.28571428571429,13.9321428571429,5,37,24,0.32871609988873
"pl6",1.28571428571429,8.05714285714286,5,9,12,0.192413613722934
"pl7",2.42857142857143,4.08214285714286,4,2,7,0.104804746100565
"pl8",2.71428571428571,3.83690476190476,4,3,7,0.0903917937743
"pl9",3,1.13690476190476,2,0,3,0.016148599455284
"pl10",2.71428571428571,2.64166666666667,2,2,5,0.0472101170230656
"pl11",2.42857142857143,2.975,4,2,5,0.070648933524629
"pl12",3,0.928571428571429,2,0,2,0.0250846485264169
"pl13",2.71428571428571,1.67857142857143,3,0,3,0.0456451636783662
"pol1",1,6.11830378084248,5,5,9,0.209851649774159
"pol2",1.66666666666667,3.41414141414141,4,0,4,0.133380390240518
"pol3",1.33333333333333,4.74509803921569,5,1,6,0.172172561113409
"pol4",1.66666666666667,3.74509803921569,4,0,5,0.139908017834143
"pol5",1.66666666666667,4.11351909184727,4,0,6,0.154038223600739
"pol6",1,4.96969696969697,5,0,6,0.182350069924215
"pol7",2.33333333333333,3.37082903336773,4,5,7,0.0911253738534001
"pol8",1.33333333333333,4.19191919191919,5,0,5,0.15521014702086
"pol9",2,2.41414141414141,3,0,3,0.0856520236694155
"pol10",1.33333333333333,4.60368389780155,5,1,6,0.153071770090231
"pol11",2.33333333333333,1.77777777777778,2,0,2,0.0674592346204145
"pol12",1.66666666666667,4.29239766081871,4,2,6,0.157938770030631
"pol13",1.66666666666667,3.55555555555556,4,0,4,0.142327524094872
"pol14",1.33333333333333,5.11351909184727,5,3,7,0.181226161161552
"pol15",1.66666666666667,3.41414141414141,4,0,4,0.133380390240518
"pol16",1.33333333333333,4.19191919191919,5,0,5,0.160520313143873
"pol17",2,2.77777777777778,3,0,3,0.115187601191517
"pol18",2,2.77777777777778,3,0,3,0.115187601191517
"pol19",2,3.19432717265535,4,0,5,0.103922455998217
"pol20",2,2.55555555555556,3,0,3,0.110062980815606
"pol21",1.66666666666667,3.55555555555556,4,0,4,0.142327524094872
"pol22",2.33333333333333,2.41176470588235,3,0,3,0.089784355033524
"pol23",2,2.63636363636364,3,0,3,0.0960868101683396
"pol24",2.66666666666667,1.78018575851393,3,0,3,0.0677749638448641
"pol25",2.33333333333333,1.77777777777778,2,0,2,0.0829230579122514
"pol26",2,3.66907464740282,4,3,6,0.129977770835964
"pol27",2.66666666666667,1.36842105263158,2,0,2,0.0376206371244186
"pol28",3,0.368421052631579,1,0,1,0.00535609384515271
"pol29",2.66666666666667,1.11111111111111,2,0,2,0.0391256749620945
"pol30",3,0.701754385964912,2,0,2,0.0120872469805217
"pol31",2.66666666666667,1,1,0,1,0.0322645432792658
"pol32",2.66666666666667,0.777777777777778,1,0,1,0.0372935800721788
"pol33",2.66666666666667,1.41176470588235,2,0,2,0.053644758078268
"pol34",2.33333333333333,1.77777777777778,2,0,2,0.0727694007434273
"pol35",2.66666666666667,1,1,0,1,0.0456294778400726
"pol36",2.66666666666667,0.777777777777778,1,0,1,0.0372935800721787
"pol37",2.66666666666667,1,1,0,1,0.0456294778400726
"pol38",2.66666666666667,0.777777777777778,1,0,1,0.0372935800721788
"pol39",2.66666666666667,1,1,0,1,0.0456294778400726
"pol40",2.66666666666667,1,1,0,1,0.0322645432792658
"pol41",2.66666666666667,0.777777777777778,1,0,1,0.0372935800721788
"pol42",2.66666666666667,1,1,0,1,0.0322645432792659
"pol43",2.66666666666667,1,1,0,1,0.0322645432792659
"pol44",3,0.368421052631579,1,0,1,0.00535609384515271
