"Species","kradius","kdegree","kcorenum","krisk","degree","eigenc"
"pl1",2.2,5,3,8,11,0.15927827691467
"pl2",1,5.95714285714286,4,5,8,0.250992527423056
"pl3",1,5.52857142857143,4,2,7,0.267782068004739
"pl4",3.8,1.93333333333333,2,1,7,0.0227066726768752
"pl5",1,5.52857142857143,4,2,7,0.267782068004739
"pl6",4.2,1.66666666666667,2,4,7,0.0140340173256615
"pl7",2.6,3,3,3,7,0.104311577851418
"pl8",1,5.45714285714286,4,4,7,0.228855045349164
"pl9",3,1.78754578754579,2,2,6,0.0561460482114413
"pl10",1.8,3.36190476190476,3,1,5,0.162243435860215
"pl11",1.4,4,4,0,4,0.174111420247527
"pl12",4.2,1.2,3,2,4,0.0223384198585012
"pl13",1.4,4,4,0,4,0.174111420247527
"pl14",2.6,2.0952380952381,2,0,4,0.113962995556067
"pl15",2.6,2.0952380952381,2,1,4,0.108035581633406
"pl16",4.2,0.866666666666667,2,1,3,0.00959853175593355
"pl17",2.2,2.02857142857143,3,0,3,0.132006216089653
"pl18",2.6,1.76190476190476,2,0,3,0.105466460943469
"pl19",4.2,0.764102564102564,2,1,3,0.00968181630964899
"pl20",2.6,1.66666666666667,2,1,3,0.0716771214018892
"pl21",4.6,0.733333333333333,1,0,3,0.00206972044123261
"pl22",2.6,1.92857142857143,3,0,3,0.122221930612658
"pl23",2.6,1.33333333333333,2,0,2,0.0401183252720225
"pl24",3.4,0.564102564102564,2,0,2,0.0113814712784808
"pl25",6.2,0.342857142857143,1,0,2,0.000350398602971141
"pl26",4.2,0.666666666666667,2,0,2,0.0128200771966293
"pl27",3.4,0.666666666666667,2,0,2,0.0114708493332727
"pl28",3.4,0.533333333333333,1,0,2,0.009736749431465
"pl29",2.6,1.42857142857143,2,0,2,0.0826750601298573
"pl30",2.6,0.872727272727273,1,0,2,0.0326993690058023
"pl31",3,0.761904761904762,2,0,2,0.0472310754343385
"pl32",Inf,0,1,0,2,0
"pl33",4.6,0.533333333333333,1,0,2,0.00179324217091893
"pl34",2.6,1.33333333333333,2,0,2,0.0622236487048018
"pl35",Inf,0,1,0,2,0
"pl36",4.6,0.533333333333333,2,0,2,0.00258743759460607
"pl37",5,0.388663967611336,1,0,2,0.00192774761301106
"pl38",2.6,1.42857142857143,2,0,2,0.100084448538765
"pl39",2.6,1.42857142857143,2,0,2,0.100084448538765
"pl40",5.4,0.2,1,0,1,0.000237183311105054
"pl41",2.6,1,1,0,1,0.0381470420591097
"pl42",5.8,0.2,1,0,1,0.00061615438169325
"pl43",3.4,0.333333333333333,1,0,1,0.00949956612035994
"pl44",4.6,0.333333333333333,1,0,1,0.00197128321291281
"pl45",4.6,0.333333333333333,1,0,1,0.00197128321291281
"pl46",3,0.5,1,0,1,0.0221374820738923
"pl47",2.6,1,1,0,1,0.0430636619974261
"pl48",3.4,0.333333333333333,1,0,1,0.00949956612035994
"pol1",1,9.7992007992008,4,18,17,0.39215073188574
"pol2",2.33333333333333,6.36907536907537,3,8,13,0.256868781453487
"pol3",1,7.20790320790321,4,7,10,0.279255742128099
"pol4",1,6.75335775335775,4,6,9,0.247372843973306
"pol5",3,2.79537456008044,2,3,8,0.0616020158015038
"pol6",1.66666666666667,5.39471639471639,4,5,7,0.207003688817655
"pol7",3,1.81145614380235,2,3,7,0.01278321747462
"pol8",1,5.42857142857143,4,0,6,0.210284296647083
"pol9",2,3.71794871794872,3,2,5,0.143555348027806
"pol10",3,1.55344655344655,3,2,5,0.0482337592095661
"pol11",3,1.57850921008816,3,2,5,0.0490872109264473
"pol12",4.33333333333333,1.06554621848739,2,1,4,0.0122036259149804
"pol13",3,1.41058941058941,2,0,4,0.0494114652824444
"pol14",5,0.652962992188116,2,1,3,0.00399558795384174
"pol15",3,1.17249417249417,2,0,3,0.0493060545482001
"pol16",3,0.956043956043956,2,0,3,0.0283964601109262
"pol17",3,0.840101927058449,2,1,3,0.0113521378427128
"pol18",3,1.00732600732601,2,0,3,0.0349008374696067
"pol19",3,1.07725607725608,3,0,3,0.0440926244886034
"pol20",3,1.10231873389768,2,0,3,0.044149412273088
"pol21",5,0.479302832244009,1,0,2,0.00153806709626787
"pol22",5,0.399385560675883,1,0,2,0.00221820192795493
"pol23",2.33333333333333,2,2,0,2,0.0739966653028366
"pol24",5,0.50125313283208,2,0,2,0.00566573365247288
"pol25",2.33333333333333,2,2,0,2,0.0739966653028366
"pol26",3,0.717703349282297,2,0,2,0.0280636605647092
"pol27",Inf,0,1,0,1,0
"pol28",Inf,0,1,0,1,0
"pol29",5,0.238095238095238,1,0,1,0.00149302020399866
"pol30",5,0.217391304347826,1,0,1,0.000319168876640396
"pol31",Inf,0,1,0,1,1.77961622218129e-18
"pol32",Inf,0,1,0,1,0
"pol33",5,0.238095238095238,1,0,1,0.00216416741862764
"pol34",3,0.384615384615385,1,0,1,0.0110532349504331
"pol35",4.33333333333333,0.333333333333333,1,0,1,0.00865820850895733
"pol36",5,0.238095238095238,1,0,1,0.00216416741862763
"pol37",4.33333333333333,0.333333333333333,1,0,1,0.00865820850895732
"pol38",7,0.161290322580645,1,0,1,5.40345093272878e-05
"pol39",5,0.217391304347826,1,0,1,0.000276533524931286
"pol40",5,0.238095238095238,1,0,1,0.00216416741862764
"pol41",5,0.238095238095238,1,0,1,0.001480177002124
"pol42",3.66666666666667,0.384615384615385,1,0,1,0.00504252683817345
"pol43",3,0.384615384615385,1,0,1,0.0166600254508722
"pol44",5,0.238095238095238,1,0,1,0.00344477844936065
"pol45",3,0.454545454545455,1,0,1,0.024562094330864
"pol46",3,0.454545454545455,1,0,1,0.024562094330864
"pol47",6.33333333333333,0.2,1,0,1,0.000297275432871748
"pol48",5,0.263157894736842,1,0,1,0.00350156623384525
"pol49",5,0.217391304347826,1,0,1,0.000319168876640397
