"Species","kradius","kdegree","kcorenum","krisk","degree","eigenc"
"pl1",1,17.8096266963795,8,42,30,0.26396881500928
"pl2",1.28571428571429,16.1971901599114,8,44,27,0.237677482141954
"pl3",1.28571428571429,15.354974903903,8,36,25,0.226408055094308
"pl4",1,15.3161487022563,8,32,25,0.227638795218589
"pl5",1.42857142857143,14.2052324879537,8,35,23,0.209332360808003
"pl6",1.42857142857143,12.9489752923417,8,22,20,0.194562590324068
"pl7",1.71428571428571,12.820585936695,8,24,20,0.193042216395265
"pl8",1.28571428571429,11.9630941920223,8,19,18,0.17714232538793
"pl9",1.28571428571429,11.8883453903015,8,20,18,0.177217462375508
"pl10",1.28571428571429,10.144928946031,8,13,15,0.150311056657327
"pl11",1.57142857142857,9.23947928930026,8,9,13,0.138020687730773
"pl12",1.85714285714286,7.89600325285386,8,11,12,0.115221490448808
"pl13",1.85714285714286,8.07365557738959,8,9,11,0.119347517683215
"pl14",2.14285714285714,6.67802638270308,6,4,10,0.0958249929503545
"pl15",2,6.11708683473389,7,0,7,0.0943992242542693
"pl16",2.57142857142857,2.85123889668069,4,0,4,0.0420463253725141
"pol1",1,10.9410644910645,8,7,16,0.198926147102314
"pol2",1,10.5521756021756,8,3,15,0.195784296456853
"pol3",1,10.5521756021756,8,3,15,0.195784296456852
"pol4",1.15384615384615,9.77439782439783,8,3,14,0.18455252088087
"pol5",1.15384615384615,9.93593628593629,8,5,14,0.183156004902837
"pol6",1.30769230769231,8.91068376068376,8,1,12,0.169700758663537
"pol7",1.30769230769231,8.50858585858586,8,0,11,0.164042239157261
"pol8",1.46153846153846,7.87222222222222,8,0,10,0.153728843563423
"pol9",1.61538461538462,7.56371406371406,8,1,10,0.135408890694397
"pol10",1.76923076923077,6.67482517482518,8,2,9,0.115067406719833
"pol11",1.76923076923077,6.73846153846154,8,2,9,0.124919469741687
"pol12",1.76923076923077,6.43550893550893,8,4,9,0.109104232333938
"pol13",1.61538461538462,6.9530303030303,8,0,9,0.139568145884819
"pol14",1.76923076923077,6.34957264957265,8,0,8,0.120138692346086
"pol15",1.92307692307692,5.61666666666667,7,0,7,0.113618307916935
"pol16",1.92307692307692,5.31666666666667,7,0,7,0.112244771669707
"pol17",1.92307692307692,5.07735042735043,7,0,7,0.107926138536308
"pol18",1.92307692307692,5.07735042735043,7,0,7,0.107926138536308
"pol19",1.92307692307692,5.17525252525253,7,0,7,0.109321464069443
"pol20",2.23076923076923,4.48290598290598,6,0,6,0.0802855323559104
"pol21",2.38461538461538,4.41111111111111,5,1,6,0.0715053782006446
"pol22",2.07692307692308,4.83888888888889,6,0,6,0.100375990220476
"pol23",2.07692307692308,4.2530303030303,6,0,6,0.0882950734248451
"pol24",2.07692307692308,4.57179487179487,6,0,6,0.0918913236464717
"pol25",2.07692307692308,4.83888888888889,6,0,6,0.101479639885866
"pol26",2.38461538461538,3.58846153846154,5,0,5,0.0669296069240013
"pol27",2.23076923076923,4.25555555555556,5,0,5,0.0833791447552147
"pol28",2.53846153846154,3.02222222222222,4,0,4,0.048638840927496
"pol29",2.38461538461538,3.36111111111111,4,0,4,0.0644017824209835
"pol30",2.38461538461538,3.31623931623932,4,0,4,0.058586741608761
"pol31",2.38461538461538,3.25555555555556,4,0,4,0.0673301537826163
"pol32",2.53846153846154,2.47777777777778,3,0,3,0.0531268484374811
"pol33",2.69230769230769,1.41414141414141,2,0,2,0.0280735005272293
"pol34",2.69230769230769,1.47777777777778,2,0,2,0.0322985121444036
"pol35",2.69230769230769,1.36111111111111,2,0,2,0.0256565750515453
"pol36",2.69230769230769,1.55555555555556,2,0,2,0.0301603310480077
"pol37",2.69230769230769,1.47777777777778,2,0,2,0.0325600702279509
"pol38",2.84615384615385,0.7,1,0,1,0.0156420568764028
"pol39",2.84615384615385,0.777777777777778,1,0,1,0.0132367031941022
"pol40",2.84615384615385,1,1,0,1,0.0197246866276872
"pol41",2.84615384615385,0.7,1,0,1,0.0145384072110124
"pol42",2.84615384615385,0.538461538461538,1,0,1,0.00891807006070394
"pol43",2.84615384615385,0.777777777777778,1,0,1,0.0177601049333912
"pol44",2.84615384615385,0.777777777777778,1,0,1,0.0169180133515482
