"Species","kradius","kdegree","kcorenum","krisk","degree","eigenc"
"pl1",1,13.2,3,22,23,0.477863663441702
"pl2",1,11.7,3,19,20,0.407355310075534
"pl3",1.44444444444444,7.56666666666667,3,5,11,0.274989266231498
"pl4",1.88888888888889,4.73333333333333,3,2,6,0.152825023990202
"pl5",2.77777777777778,1.5,2,0,2,0.0548308849845759
"pl6",2.77777777777778,1.5,2,0,2,0.0576297340085079
"pl7",3,0.5,1,0,1,0.0201438284622084
"pol1",1,3.94171945701357,3,2,6,0.222364985738795
"pol2",1,3.22171945701357,3,0,4,0.204822080615523
"pol3",1,3.22171945701357,3,0,4,0.204822080615523
"pol4",2,2.38564102564103,2,1,4,0.129134108736937
"pol5",1.5,2.52941176470588,3,0,3,0.161926081548381
"pol6",1.5,2.52941176470588,3,0,3,0.161926081548381
"pol7",1.5,2.69230769230769,3,0,3,0.180982669803754
"pol8",1.5,2.69230769230769,3,0,3,0.180982669803754
"pol9",1.5,2.69230769230769,3,0,3,0.180982669803754
"pol10",2,2.36,2,0,3,0.1470764216827
"pol11",1.5,2.69230769230769,3,0,3,0.180982669803754
"pol12",2,2,2,0,2,0.138086670736612
"pol13",2,2,2,0,2,0.138086670736612
"pol14",2,1.69230769230769,2,0,2,0.117438687740523
"pol15",2,1.69230769230769,2,0,2,0.117438687740523
"pol16",2.5,0.529411764705882,1,0,1,0.023839410811769
"pol17",2.5,1,1,0,1,0.0635439820632308
"pol18",2.5,1,1,0,1,0.0745426886733814
"pol19",2.5,1,1,0,1,0.0635439820632308
"pol20",2.5,1,1,0,1,0.0635439820632308
"pol21",2.5,1,1,0,1,0.0745426886733814
"pol22",2.5,1,1,0,1,0.0745426886733814
"pol23",2.5,1,1,0,1,0.0745426886733814
"pol24",2.5,1,1,0,1,0.0635439820632308
"pol25",2.5,1,1,0,1,0.0635439820632308
"pol26",2.5,1,1,0,1,0.0745426886733814
"pol27",2.5,1,1,0,1,0.0635439820632308
"pol28",2.5,1,1,0,1,0.0635439820632308
"pol29",2.5,0.692307692307692,1,0,1,0.0428959990671416
"pol30",2.5,1,1,0,1,0.0745426886733814
"pol31",2.5,1,1,0,1,0.0745426886733814
"pol32",2.5,1,1,0,1,0.0745426886733814
"pol33",2.5,1,1,0,1,0.0635439820632308
