"Species","kradius","kdegree","kcorenum","krisk","degree","eigenc"
"pl1",1.35294117647059,32.5354624867057,5,238,86,0.50748774949495
"pl2",1.94117647058824,11.575166015576,5,55,28,0.142371843467432
"pl3",2.17647058823529,10.4725355902351,5,55,26,0.118219636589719
"pl4",1.70588235294118,10.0977987269741,5,29,23,0.192772107832466
"pl5",2.05882352941176,9.30241439102058,5,33,22,0.147247115336338
"pl6",1.94117647058824,9.0241708081538,5,33,21,0.14017256955701
"pl7",2.17647058823529,8.45783545818889,5,34,20,0.121166880893605
"pl8",2.17647058823529,8.06245684771957,5,29,19,0.125038457270236
"pl9",1.94117647058824,8.47972966091864,5,23,19,0.141525266454755
"pl10",2.29411764705882,7.39555788208369,5,35,18,0.0876631617883477
"pl11",2.17647058823529,7.28313650709629,5,31,17,0.101064762353415
"pl12",2.05882352941176,7.1222105755584,5,19,16,0.12772602634487
"pl13",2.41176470588235,6.68341064630259,5,36,16,0.0835810851682122
"pl14",2.29411764705882,6.38983628550769,5,23,15,0.0960108738301834
"pl15",2.41176470588235,5.44712253906064,5,17,13,0.0965446498729094
"pl16",2.29411764705882,5.66530689234305,5,16,12,0.0957065235126129
"pl17",2.41176470588235,3.41976527342747,5,3,7,0.0679679688246306
"pl18",2.88235294117647,2.16163235616123,3,3,6,0.0293379394093513
"pl19",2.88235294117647,1.63729196225562,2,2,5,0.00938468430241496
"pl20",2.88235294117647,1.71074838472931,2,1,5,0.0177399556231199
"pl21",2.76470588235294,2.34529354151996,4,3,5,0.0373581747195374
"pl22",2.76470588235294,1.5980956118462,2,1,4,0.0194475561912228
"pl23",2.64705882352941,2.2508401992273,4,0,4,0.0487487896438908
"pl24",3.23529411764706,1.23258607444654,3,0,3,0.0150787956209546
"pl25",2.88235294117647,0.548387096774194,1,0,1,0.0103884901610219
"pl26",2.88235294117647,0.548387096774194,1,0,1,0.0103884901610219
"pol1",1.23529411764706,8.12060135597044,5,2,17,0.208311192737041
"pol2",1.82352941176471,6.18500098186075,5,12,14,0.114410170922664
"pol3",1.70588235294118,5.58810892581325,5,0,11,0.163827132295921
"pol4",1.94117647058824,4.91750278691442,5,1,10,0.138812974167512
"pol5",2.17647058823529,4.00108616704361,5,3,9,0.0849591567998469
"pol6",1.94117647058824,4.55281435881136,5,0,9,0.133578600135824
"pol7",2.05882352941176,3.94534417270366,5,0,8,0.119530343190635
"pol8",2.29411764705882,3.54723551351126,5,2,7,0.110792015169284
"pol9",2.17647058823529,3.73671154270854,5,0,7,0.120556432331658
"pol10",2.17647058823529,3.68601102371534,5,0,7,0.121598811768073
"pol11",2.29411764705882,3.21777244634387,5,3,7,0.0693010532979693
"pol12",2.17647058823529,3.63619417389849,5,0,7,0.111975249623673
"pol13",2.29411764705882,3.63236479864055,5,3,7,0.112466669063114
"pol14",2.29411764705882,2.99429522165471,5,0,6,0.0970871741654772
"pol15",2.41176470588235,2.97579196910891,5,3,6,0.0875194831917197
"pol16",2.52941176470588,2.15549675549676,4,1,5,0.0416810155923141
"pol17",2.41176470588235,2.56427299163248,5,0,5,0.0828738883838784
"pol18",2.64705882352941,2.10486347082092,4,1,5,0.0394251130883262
"pol19",2.41176470588235,2.72997053596754,5,0,5,0.0990419127092066
"pol20",2.64705882352941,2.42965929126891,4,0,5,0.0753441949510178
"pol21",2.64705882352941,1.98641764234856,3,0,4,0.069107860226909
"pol22",2.52941176470588,1.97547677547678,4,0,4,0.0499503786299529
"pol23",2.52941176470588,2.09893832629782,4,0,4,0.0777975062626143
"pol24",2.52941176470588,2.27051107650808,4,0,4,0.0865349986740952
"pol25",2.52941176470588,2.19945569510787,4,0,4,0.0833027467105723
"pol26",2.52941176470588,2.10481353217302,4,0,4,0.0736971667614262
"pol27",2.52941176470588,2.12837555573505,4,0,4,0.0778733859300827
"pol28",2.52941176470588,1.92245276450491,4,0,4,0.0465854812905563
"pol29",2.64705882352941,1.75744718601861,3,0,4,0.0342855603099515
"pol30",2.52941176470588,1.8962226962227,4,0,4,0.0451825029982089
"pol31",2.76470588235294,1.26585769442912,2,0,3,0.0207632459795206
"pol32",2.64705882352941,1.66891609627559,3,0,3,0.0675741145661384
"pol33",2.64705882352941,1.37837837837838,3,0,3,0.0309131149999064
"pol34",2.64705882352941,1.7399714776758,3,0,3,0.0697553997956908
"pol35",2.64705882352941,1.68430417995635,3,0,3,0.0708037355346203
"pol36",2.64705882352941,1.76123476723177,3,0,3,0.0723017070023602
"pol37",2.64705882352941,1.78479679079379,3,0,3,0.0743182717147043
"pol38",2.64705882352941,1.78479679079379,3,0,3,0.0745858826989911
"pol39",2.64705882352941,1.41050841050841,3,0,3,0.0323520039750504
