"Species","kradius","kdegree","kcorenum","krisk","degree","eigenc"
"pl1",1.33333333333333,3.3231884057971,3,0,5,0.132432079497687
"pl2",1.66666666666667,2.88566827697262,3,0,4,0.119928156763924
"pl3",1.66666666666667,2.88566827697262,3,0,4,0.119928156763924
"pl4",1.66666666666667,2.84492753623188,3,0,4,0.116404946749689
"pl5",1.66666666666667,2.95652173913043,3,0,4,0.128050267172093
"pl6",1.66666666666667,2.95652173913043,3,0,4,0.128050267172093
"pl7",2,2.47826086956522,3,0,3,0.112023134424095
"pl8",2,2.40740740740741,3,0,3,0.106761941458171
"pl9",2,2.47826086956522,3,0,3,0.11488405186634
"pl10",2,2.40740740740741,3,0,3,0.106761941458171
"pl11",2.33333333333333,2.33333333333333,2,1,3,0.0999361186924786
"pl12",2,2.36666666666667,3,0,3,0.103238731443936
"pl13",2,2.47826086956522,3,0,3,0.11488405186634
"pl14",2,2.47826086956522,3,0,3,0.11488405186634
"pl15",2,2.47826086956522,3,0,3,0.112023134424095
"pl16",2,2.47826086956522,3,0,3,0.112023134424095
"pl17",2,2.47826086956522,3,0,3,0.112023134424095
"pl18",2,2.40740740740741,3,0,3,0.106761941458171
"pl19",2,2.47826086956522,3,0,3,0.11488405186634
"pl20",2,2.47826086956522,3,0,3,0.11488405186634
"pl21",2,2.40740740740741,3,0,3,0.106761941458171
"pl22",2,2.47826086956522,3,0,3,0.11488405186634
"pl23",2,2.47826086956522,3,0,3,0.11488405186634
"pl24",2.33333333333333,1.47826086956522,2,0,2,0.0655767131922847
"pl25",2.33333333333333,2,2,0,2,0.0988569191183422
"pl26",2.33333333333333,1.36666666666667,2,0,2,0.0536891509996495
"pl27",2.33333333333333,2,2,0,2,0.0988569191183423
"pl28",2.33333333333333,2,2,0,2,0.0988569191183423
"pl29",2.33333333333333,2,2,0,2,0.0988569191183422
"pl30",2.33333333333333,2,2,0,2,0.0988569191183422
"pl31",2.33333333333333,2,2,0,2,0.0988569191183422
"pl32",2.33333333333333,2,2,0,2,0.0988569191183422
"pl33",2.33333333333333,2,2,0,2,0.0988569191183422
"pl34",2.33333333333333,2,2,0,2,0.0988569191183422
"pl35",2.33333333333333,1.47826086956522,2,0,2,0.0655767131922848
"pl36",2.33333333333333,1.40740740740741,2,0,2,0.0572123610138844
"pl37",2.33333333333333,2,2,0,2,0.0988569191183422
"pl38",2.33333333333333,2,2,0,2,0.0988569191183422
"pl39",2.33333333333333,2,2,0,2,0.0988569191183422
"pl40",2.33333333333333,2,2,0,2,0.0988569191183422
"pl41",2.33333333333333,2,2,0,2,0.0988569191183423
"pl42",2.66666666666667,1,1,0,1,0.0495495804442868
"pl43",3,0.478260869565217,1,0,1,0.016027132747998
"pl44",2.66666666666667,1,1,0,1,0.0495495804442868
"pl45",2.66666666666667,1,1,0,1,0.0493073386740555
"pl46",2.66666666666667,1,1,0,1,0.0495495804442868
"pl47",2.66666666666667,1,1,0,1,0.0495495804442868
"pl48",2.66666666666667,0.478260869565217,1,0,1,0.0131662153057531
"pl49",2.66666666666667,1,1,0,1,0.0493073386740555
"pl50",2.66666666666667,1,1,0,1,0.0495495804442868
"pl51",2.66666666666667,1,1,0,1,0.0495495804442868
"pl52",3,0.478260869565217,1,0,1,0.016027132747998
"pl53",3,0.478260869565217,1,0,1,0.016027132747998
"pl54",2.66666666666667,0.478260869565217,1,0,1,0.0131662153057532
"pl55",2.66666666666667,1,1,0,1,0.0493073386740554
"pl56",3,0.478260869565217,1,0,1,0.016027132747998
"pl57",3,0.478260869565217,1,0,1,0.016027132747998
"pl58",3,0.478260869565217,1,0,1,0.016027132747998
"pl59",2.66666666666667,1,1,0,1,0.0493073386740555
"pl60",3,0.478260869565217,1,0,1,0.016027132747998
"pl61",3.33333333333333,0.407407407407407,1,0,1,0.00790502233982888
"pl62",2.66666666666667,1,1,0,1,0.0493073386740554
"pl63",2.66666666666667,1,1,0,1,0.0493073386740555
"pl64",2.66666666666667,1,1,0,1,0.0495495804442868
"pl65",2.66666666666667,1,1,0,1,0.0493073386740555
"pl66",2.66666666666667,1,1,0,1,0.0493073386740555
"pl67",3,0.478260869565217,1,0,1,0.016027132747998
"pl68",2.66666666666667,1,1,0,1,0.0495495804442868
"pl69",3,0.478260869565217,1,0,1,0.016027132747998
"pl70",3,0.478260869565217,1,0,1,0.016027132747998
"pl71",2.66666666666667,1,1,0,1,0.0493073386740555
"pl72",2.66666666666667,1,1,0,1,0.0495495804442868
"disp1",1,22.4107142857143,3,35,48,0.474484378838578
"disp2",1,22.4107142857143,3,35,48,0.476815470699706
"disp3",2.09090909090909,9.64047619047619,3,22,22,0.154229052530443
"disp4",2.09090909090909,6.5,3,4,12,0.126698452177716
"disp5",2.45454545454545,3.92857142857143,3,3,8,0.0760700073352851
"disp6",2.72727272727273,2.27857142857143,3,1,4,0.0421661674591801
"disp7",3,0.428571428571429,1,0,1,0.0103851344109624
