"Species","kradius","kdegree","kcorenum","krisk","degree","eigenc"
"pl1",1,4,4,0,4,0.27795070218486
"pl2",1,4,4,0,4,0.27795070218486
"pl3",1,4,4,0,4,0.27795070218486
"pl4",1,4,4,0,4,0.27795070218486
"pl5",1.5,3,3,0,3,0.218696399758477
"pl6",1.5,3,3,0,3,0.222526160083565
"pl7",2,2,2,0,2,0.163271857657181
"pl8",2,2,2,0,2,0.147360224167077
"pl9",2,2,2,0,2,0.163271857657181
"pl10",2.5,1,1,0,1,0.0881059217406942
"pl11",2.5,1,1,0,1,0.0881059217406942
"pl12",2.5,1,1,0,1,0.0554245421012952
"disp1",1,7.63333333333333,4,14,11,0.440578916746666
"disp2",1,6.33333333333333,4,6,8,0.375871745826586
"disp3",1,5.06666666666667,4,4,6,0.277153728577248
"disp4",1,5.16666666666667,4,3,6,0.296304673509106
