"Species","kradius","kdegree","kcorenum","krisk","degree","eigenc"
"pl1",1,6.03928571428572,3,5,12,0.479060225488039
"pl2",2.14285714285714,2.45714285714286,3,2,5,0.195071288000941
"pl3",2.14285714285714,2.61190476190476,3,2,5,0.201389153234159
"pl4",1.85714285714286,2.77857142857143,3,1,5,0.225994523005143
"pl5",1.57142857142857,2.95,3,0,5,0.251536149919769
"pl6",2.14285714285714,2.225,3,2,4,0.164747861816624
"pl7",2.71428571428571,1.51190476190476,2,0,3,0.110563289845169
"pl8",2.71428571428571,1.40357142857143,2,0,3,0.116310564005376
"pl9",2.42857142857143,1.1,2,0,2,0.099949495978128
"pl10",2.42857142857143,1.25,2,0,2,0.106810564490435
"pl11",2.71428571428571,0.6,1,0,1,0.0570464547629027
"disp1",1.66666666666667,3.71830378084248,3,4,7,0.278918460598118
"disp2",1.33333333333333,3.88834426667244,3,2,7,0.314992939652072
"disp3",2,2.41689291101056,3,1,4,0.207238255031412
"disp4",2,2.51479500891266,3,1,4,0.209766763955154
"disp5",1.66666666666667,2.64149184149184,3,0,4,0.236838596093544
"disp6",2,2.00512820512821,3,0,3,0.177898426498156
"disp7",2,2.1030303030303,3,0,3,0.189324357996566
"disp8",2.33333333333333,1.90688259109312,2,0,3,0.167991674135831
"disp9",2.33333333333333,1.83508771929825,2,0,3,0.16178372818187
"disp10",2.33333333333333,1.46666666666667,2,0,2,0.137878334786549
"disp11",2.33333333333333,1.46666666666667,2,0,2,0.137878334786549
"disp12",2.66666666666667,1.36842105263158,2,0,2,0.121769612298724
"disp13",3,0.835087719298246,2,0,2,0.0638028077960143
"disp14",2.66666666666667,0.466666666666667,1,0,1,0.0336954442751948
