"Species","kradius","kdegree","kcorenum","krisk","degree","eigenc"
"pl1",1.55555555555556,13.7724994727283,7,36,30,0.166330908871692
"pl2",1.22222222222222,10.669536980521,7,10,21,0.167961731560835
"pl3",1.66666666666667,9.88879686293874,7,19,20,0.140507296409154
"pl4",2.11111111111111,8.98383122090216,7,26,19,0.108129033525479
"pl5",1.77777777777778,8.64514904537788,7,10,17,0.125036102856082
"pl6",1.66666666666667,8.49886546202336,7,4,16,0.145630216992118
"pl7",2.22222222222222,7.49133595449385,7,16,15,0.10040906816659
"pl8",1.66666666666667,7.6695283697572,7,2,14,0.132384003981922
"pl9",1.55555555555556,7.74903268610362,7,1,14,0.138885076819746
"pl10",2.11111111111111,6.33210146917241,7,4,12,0.10529442097153
"pl11",2.22222222222222,6.27275340982435,7,7,12,0.102958989470866
"pl12",2.11111111111111,6.07123957577678,7,6,11,0.112073494232269
"pl13",2.55555555555556,5.65119831435621,6,1,11,0.0790744370995222
"pl14",2.11111111111111,5.59876073583168,7,2,10,0.0860782285814853
"pl15",2,5.81425007740797,7,3,10,0.103555317584293
"pl16",2.22222222222222,5.52694849010638,7,5,10,0.0824550051091872
"pl17",2,5.47725374041163,7,0,9,0.103038985000389
"pl18",2.55555555555556,4.33098957236888,6,2,9,0.0769626773294405
"pl19",2.11111111111111,4.43305728088337,7,0,8,0.0808580656670994
"pl20",2.44444444444444,4.56658292974082,6,3,8,0.0743269481358781
"pl21",2.11111111111111,4.97725374041163,7,0,8,0.0895872155932734
"pl22",2.33333333333333,4.78100788100788,6,0,8,0.095796238687661
"pl23",2.44444444444444,4.17027991165922,6,0,7,0.0892470299901681
"pl24",2.44444444444444,4.2496449910243,6,0,7,0.0906196646298275
"pl25",2.22222222222222,4.45093795093795,7,0,7,0.0869137971640682
"pl26",2.55555555555556,3.98509472647404,6,0,7,0.079080130468643
"pl27",2.22222222222222,4.39788866104656,7,0,7,0.0819706463826042
"pl28",2.55555555555556,3.69039245355035,5,1,6,0.0741763320759187
"pl29",2.55555555555556,3.67716494032284,5,0,6,0.062239843719221
"pl30",2.55555555555556,3.21794871794872,5,0,6,0.0668703153759203
"pl31",2.55555555555556,3.25114402505707,6,0,6,0.062924931390501
"pl32",2.55555555555556,3.57331648860884,6,0,6,0.0728949739345861
"pl33",2.77777777777778,2.46061920199851,6,0,6,0.0387014274089511
"pl34",2.44444444444444,3.04184704184704,5,0,5,0.0639487440954004
"pl35",2.66666666666667,3.13400673400673,4,0,5,0.0543180477855679
"pl36",2.66666666666667,3.15084915084915,5,0,5,0.0667727659407427
"pl37",2.44444444444444,3.04184704184704,5,0,5,0.0639487440954004
"pl38",2.44444444444444,2.36802480509574,5,0,5,0.0324670579126837
"pl39",2.55555555555556,2.86715273031062,5,0,5,0.0444193127168456
"pl40",2.44444444444444,3.04184704184704,5,0,5,0.0639487440954004
"pl41",2.44444444444444,3.04184704184704,5,0,5,0.0639487440954004
