"Species","kradius","kdegree","kcorenum","krisk","degree","eigenc"
"pl1",1.4,3.85,3,3,6,0.293689663277784
"pl2",1,3.975,3,2,6,0.313378112361386
"pl3",1.4,3.1,3,0,4,0.262932225431479
"pl4",1.4,3,3,0,4,0.254823448773189
"pl5",1.8,2.5,3,0,3,0.217408265208833
"pl6",2.2,1.875,2,0,3,0.152312733262867
"pl7",1.8,2.1,3,0,3,0.179291285556881
"pl8",2.2,1.75,2,0,2,0.161596379704472
"pl9",2.6,1,1,0,1,0.0963521417698798
"pl10",2.6,0.75,1,0,1,0.0652442379345922
"pl11",2.6,1,1,0,1,0.0963521417698798
"pl12",2.6,1,1,0,1,0.0963521417698798
"pl13",2.6,0.6,1,0,1,0.0455239602226455
"pl14",2.6,1,1,0,1,0.0963521417698798
"pl15",2.6,1,1,0,1,0.0963521417698798
"disp1",1,7.08613608613609,3,12,13,0.472510837266793
"disp2",1.33333333333333,4.53757353757354,3,3,7,0.319957698158249
"disp3",1.66666666666667,3.36874236874237,3,2,5,0.223249469761416
"disp4",1.33333333333333,3.6984126984127,3,0,5,0.273701448298766
"disp5",2,2.72438672438672,3,1,4,0.183484034581276
"disp6",2.66666666666667,1.16883116883117,2,0,2,0.0909466677838903
"disp7",2.66666666666667,0.714285714285714,1,0,1,0.0598877863546474
"disp8",2.66666666666667,1,1,0,1,0.0639025603824889
