"Species","kradius","kdegree","kcorenum","krisk","degree","eigenc"
"pl1",1,7.56728674375733,7,3,10,0.23228577486295
"pl2",1,7.15987933634993,7,0,9,0.22294260865279
"pl3",1.44444444444444,5.77948717948718,7,0,7,0.177293870888187
"pl4",1.22222222222222,6.833953410424,7,3,9,0.208631411806592
"pl5",1.44444444444444,5.77948717948718,7,0,7,0.17944716719522
"pl6",1.44444444444444,5.77948717948718,7,0,7,0.17944716719522
"pl7",1.22222222222222,6.42654600301659,7,0,8,0.200871250898007
"pl8",1.44444444444444,5.58039215686275,7,0,7,0.173743072159188
"pl9",1.66666666666667,5.36728674375733,6,2,7,0.166559745921488
"pl10",1.88888888888889,4.2,5,0,5,0.128577466622322
"pl11",2.55555555555556,1.73333333333333,2,0,2,0.0531793290561821
"pl12",1.44444444444444,5.69321266968326,7,0,7,0.176965235698789
"pl13",1.22222222222222,6.42654600301659,7,0,8,0.199118840136141
"pl14",1.22222222222222,6.833953410424,7,3,9,0.210214417108166
"pl15",2.33333333333333,2.57948717948718,3,0,3,0.079654970106974
"pl16",1.88888888888889,4.22654600301659,5,0,5,0.13356221665497
"disp1",1,10.3930892636775,7,5,14,0.276818509321597
"disp2",1,11.212965040075,7,14,16,0.291017666427538
"disp3",1.18181818181818,9.59994123523535,7,7,13,0.253016950450044
"disp4",1.36363636363636,7.77822177822178,7,4,10,0.201144272973213
"disp5",1.36363636363636,8.01861821043407,7,7,11,0.20647939290067
"disp6",1.36363636363636,7.87906211435623,7,2,10,0.207248817476799
"disp7",2.45454545454545,3.23636363636364,4,0,4,0.087406099265724
"disp8",1.36363636363636,8.35318798848211,7,3,11,0.22287334175704
"disp9",1.36363636363636,8.35318798848211,7,3,11,0.221288539544895
"disp10",1.54545454545455,7.78675442204854,7,3,10,0.20575921007868
