"Species","kradius","kdegree","kcorenum","krisk","degree","eigenc"
"pl1",1.63157894736842,10.0302984061958,4,25,25,0.290771956562591
"pl2",1.63157894736842,8.8849581780969,4,17,22,0.279042374481645
"pl3",2.05263157894737,5.95581010089785,4,8,14,0.192054385406251
"pl4",2.15789473684211,5.20613372654046,4,10,13,0.152034730177397
"pl5",2.47368421052632,4.5852457578264,4,19,13,0.12088066579742
"pl6",2.05263157894737,5.23943357835022,4,11,13,0.142435169597297
"pl7",2.26315789473684,4.22564343819746,4,8,10,0.120853875212489
"pl8",2.78947368421053,3.4986831655843,3,6,10,0.0868588460724738
"pl9",2.36842105263158,3.81384393501864,4,6,9,0.125554433779669
"pl10",2.68421052631579,2.9824485550292,3,3,8,0.100428322633706
"pl11",2.57894736842105,2.7792270531401,4,12,8,0.0603718274353119
"pl12",2.57894736842105,2.95462387853692,4,4,7,0.0992797736590641
"pl13",2.36842105263158,3.13347733585338,4,3,7,0.0954249262492286
"pl14",2.57894736842105,2.76654190130356,4,6,7,0.059189706949923
"pl15",2.78947368421053,2.24581975409373,3,3,7,0.0571781661664273
"pl16",2.78947368421053,2.2457449871243,3,2,6,0.0798586210823707
"pl17",2.57894736842105,2.46315944591807,4,3,6,0.0821040108586001
"pl18",2.57894736842105,2.64291234528839,4,4,6,0.111093271675762
"pl19",2.78947368421053,2.08677208677209,3,5,6,0.069061050318477
"pl20",2.47368421052632,2.65226893073193,4,2,6,0.0971799452963173
"pl21",2.78947368421053,2.30740646407813,3,4,6,0.0819646168068615
"pl22",2.47368421052632,2.78576948814553,4,3,6,0.112087281832553
"pl23",2.57894736842105,2.30801642919114,4,1,5,0.097591601286268
"pl24",2.57894736842105,2.14502164502165,4,2,5,0.0584278523865579
"pl25",2.57894736842105,2.00454545454545,4,2,5,0.0565595654582632
"pl26",2.78947368421053,1.84055408193339,3,4,5,0.0656800370424844
"pl27",2.89473684210526,1.46156832298137,2,3,5,0.0220885323903748
"pl28",3,1.46156832298137,2,2,5,0.0220066774945869
"pl29",2.68421052631579,1.85888594164456,3,1,5,0.0463434751870151
"pl30",2.78947368421053,1.68723517861449,3,2,5,0.0319408622253321
"pl31",2.78947368421053,1.44500894150263,2,0,4,0.0334334287177812
"pl32",2.57894736842105,1.95780051150895,4,0,4,0.0738596309938886
"pl33",2.78947368421053,1.55686923239105,3,0,4,0.0688252907086205
"pl34",2.78947368421053,1.51347151347151,2,1,4,0.0641223596491781
"pl35",2.68421052631579,1.71003513394818,3,0,4,0.0794958284669061
"pl36",4.26315789473684,0.882242552193291,2,1,3,0.00573126855630987
"pl37",2.68421052631579,1.32478632478632,3,0,3,0.0708354096682039
"pl38",2.78947368421053,1.17380952380952,3,0,3,0.0327717464154539
"pl39",2.89473684210526,1.25752599890531,2,0,3,0.049655646947443
"pl40",2.78947368421053,1.24967320261438,2,0,3,0.059339305346378
"pl41",2.68421052631579,1.35683760683761,3,0,3,0.0655797324667414
"pl42",3.21052631578947,1.06334841628959,2,0,3,0.0208582444474668
"pl43",2.68421052631579,1.20401337792642,3,0,3,0.0338980982376766
"pl44",2.78947368421053,1.25858585858586,3,0,3,0.0622046892625654
"pl45",2.89473684210526,0.925252525252525,2,1,3,0.0214351571770008
"pl46",2.78947368421053,1.08764568764569,3,0,3,0.0410336495756274
"pl47",2.78947368421053,1.38016075995616,3,0,3,0.0536042190227497
"pl48",2.68421052631579,1.39471639471639,3,0,3,0.0658889265143211
"pl49",2.78947368421053,1.21044121044121,2,1,3,0.0617127007656013
"pl50",3.42105263157895,0.707196029776675,2,0,2,0.0250432786609532
"pl51",2.78947368421053,0.784615384615385,2,0,2,0.0371099099155301
"pl52",2.78947368421053,0.94017094017094,2,0,2,0.0609192296184331
"pl53",2.78947368421053,1.05555555555556,2,0,2,0.0614062954669247
"pl54",3.21052631578947,0.769230769230769,2,0,2,0.0298344203516818
"pl55",2.78947368421053,0.972222222222222,2,0,2,0.0556635524169705
"pl56",Inf,0,1,0,2,3.05418904956219e-18
"pl57",2.78947368421053,0.9,2,0,2,0.0375969757640217
"pl58",3.42105263157895,0.617173524150268,2,0,2,0.0208776983667655
"pl59",2.89473684210526,0.555555555555556,1,0,1,0.0410451346526855
"pl60",4.57894736842105,0.32258064516129,1,0,1,0.00144698654712747
"pl61",3.42105263157895,0.384615384615385,1,0,1,0.0198740949657476
"pl62",3.84210526315789,0.357142857142857,1,0,1,0.00422146974340626
"pl63",Inf,0,1,0,1,7.03249104457883e-19
"pl64",2.89473684210526,0.4,1,0,1,0.0172358149497826
"pl65",3.42105263157895,0.384615384615385,1,0,1,0.0198740949657476
"pl66",2.89473684210526,0.4,1,0,1,0.0172358149497826
"pl67",4.36842105263158,0.32258064516129,1,0,1,0.00170123529735387
"pl68",2.89473684210526,0.5,1,0,1,0.0203611608142392
"pl69",Inf,0,1,0,1,7.85194248148816e-18
"pl70",2.89473684210526,0.434782608695652,1,0,1,0.0199085363898383
"pl71",3.63157894736842,0.344827586206897,1,0,1,0.00423814097824356
"pl72",4.57894736842105,0.294117647058824,1,0,1,0.00105835574390996
"pl73",2.89473684210526,0.4,1,0,1,0.0172358149497826
"pl74",2.89473684210526,0.4,1,0,1,0.0172358149497826
"pl75",Inf,0,1,0,1,7.0960185156229e-19
"pl76",3.84210526315789,0.344827586206897,1,0,1,0.00292461612230651
