"Species","kradius","kdegree","kcorenum","krisk","degree","eigenc"
"pl1",1.30769230769231,6.9939393939394,3,6,15,0.371311975534674
"pl2",1.30769230769231,9.1010101010101,3,17,21,0.462473659236342
"pl3",2.38461538461538,2.18888888888889,3,0,4,0.122826263047044
"pl4",2.23076923076923,4.94343434343434,3,10,11,0.214626309426992
"pl5",2.53846153846154,2.47777777777778,3,3,5,0.120935291356427
"pl6",1.92307692307692,3.57777777777778,3,0,7,0.199351140919955
"pl7",2.69230769230769,0.944444444444444,2,0,2,0.0426035062316468
"pl8",2.53846153846154,2.16363636363636,3,2,4,0.101719572022858
"pl9",2.84615384615385,1.81538461538462,2,2,4,0.0761831473786836
"pl10",2.69230769230769,1.3,2,0,2,0.071706753165668
"pl11",2.84615384615385,0.5,1,0,1,0.0239081829520555
"pl12",2.53846153846154,1.44444444444444,3,0,3,0.0665116891837022
"pl13",2.84615384615385,1.09444444444444,2,1,3,0.0420617956901451
"pl14",2.84615384615385,0.5,1,0,1,0.0239081829520555
"pl15",Inf,0,1,0,1,0
"pl16",2.84615384615385,0.8,1,0,1,0.0477985702136125
"pol1",1.25,4.77905252749459,3,4,10,0.292418235447878
"pol2",2,2.37162702071424,3,0,4,0.191141041040531
"pol3",2,3.10040725120225,3,5,7,0.146263552243537
"pol4",2.5,1.15864527629234,2,0,2,0.0804625454117653
"pol5",2.25,1.92335115864528,3,0,3,0.156058308579876
"pol6",2.25,1.94876660341556,3,0,3,0.15636740607165
"pol7",2,2.4440132416603,3,1,5,0.127743337955063
"pol8",2.25,1.94876660341556,3,0,3,0.15636740607165
"pol9",2.75,0.764705882352941,1,0,1,0.0606945100621566
"pol10",2.5,1.88076311605723,2,0,3,0.148743140656598
"pol11",2.25,2.04941176470588,3,0,3,0.168876132630697
"pol12",2.25,1.97768762677485,3,0,3,0.171373005690922
"pol13",2,2.44335115864528,3,0,4,0.185503174025657
"pol14",2.5,1.56433309577326,2,0,3,0.117553900274877
"pol15",2.25,2.40142519907226,3,2,5,0.132892954312168
"pol16",3.25,0.351351351351351,1,0,1,0.0124528674263307
"pol17",2.75,0.448275862068966,1,0,1,0.0350827324606547
"pol18",2.75,0.764705882352941,1,0,1,0.0755957631681107
"pol19",2.25,1.73298174442191,3,0,3,0.143264355029195
"pol20",2.25,2.04941176470588,3,0,3,0.168876132630697
"pol21",3,0.393939393939394,1,0,1,0.0197680353496087
"pol22",2.75,0.764705882352941,1,0,1,0.0755957631681107
"pol23",2.5,1.21298174442191,2,0,2,0.110678495628765
"pol24",2.75,0.764705882352941,1,0,1,0.0755957631681107
"pol25",2.75,0.764705882352941,1,0,1,0.0755957631681107
"pol26",2.75,0.448275862068966,1,0,1,0.0350827324606546
"pol27",2.75,0.764705882352941,1,0,1,0.0606945100621566
"pol28",2.75,0.448275862068966,1,0,1,0.0350827324606546
"pol29",3.25,0.351351351351351,1,0,1,0.0124528674263307
"pol30",2.75,0.448275862068966,1,0,1,0.0350827324606546
"pol31",2.75,0.393939393939394,1,0,1,0.0166270413949605
"pol32",Inf,0,1,0,1,0
"pol33",4,0.351351351351351,1,0,1,0.00687540464611134
"pol34",2.75,0.764705882352941,1,0,1,0.0755957631681107
"pol35",2.75,0.764705882352941,1,0,1,0.0755957631681107
"pol36",2.75,0.764705882352941,1,0,1,0.0755957631681107
