"Species","kradius","kdegree","kcorenum","krisk","degree","eigenc"
"pl1",1.92307692307692,19.055946188449,5,125,47,0.294630823945295
"pl2",1.76923076923077,15.7097648367059,5,97,38,0.237119049256788
"pl3",1.46153846153846,14.9404524017926,5,72,34,0.270341268301143
"pl4",1.15384615384615,13.3467979750792,5,44,29,0.266657282412821
"pl5",1.46153846153846,10.6201294346175,5,27,22,0.224946009387189
"pl6",1.76923076923077,8.66689479582116,5,29,18,0.163391058607306
"pl7",1.92307692307692,8.29649732468954,5,33,17,0.150635817742729
"pl8",2.23076923076923,7.23475479000799,5,33,16,0.107635579890338
"pl9",2.07692307692308,7.36392088602615,5,26,15,0.141434026524306
"pl10",1.92307692307692,6.18305796995987,5,7,11,0.141608810185681
"pl11",2.84615384615385,3.42997542997543,2,4,8,0.0366278666052905
"pl12",2.23076923076923,4.55008485617181,5,9,8,0.0983922175745297
"pl13",2.07692307692308,4.47830984029516,5,2,7,0.106508552362113
"pl14",2.53846153846154,3.98803543347723,4,2,7,0.0936043381403958
"pl15",2.84615384615385,1.92947492947493,2,0,5,0.0256276821649923
"pl16",2.23076923076923,3.51915305505142,5,0,5,0.0863360852185173
"pl17",2.38461538461538,3.07087719298246,4,0,4,0.0794247668377303
"pl18",2.38461538461538,2.95188405797101,4,0,4,0.0771760618260392
"pl19",2.53846153846154,2.55087719298246,3,0,3,0.0673994372634841
"pl20",2.84615384615385,1.26060606060606,2,0,2,0.0301635562373719
"pl21",Inf,0,1,0,2,4.5783189590279e-18
"pl22",2.84615384615385,1.21801801801802,2,0,2,0.0285080304653712
"pl23",2.84615384615385,1.21801801801802,2,0,2,0.0285080304653712
"pl24",2.84615384615385,1.26060606060606,2,0,2,0.0301635562373719
"pl25",2.84615384615385,1.07814992025518,2,0,2,0.0246315591822589
"pl26",2.84615384615385,1.26060606060606,2,0,2,0.0323739432643443
"pol1",1.15384615384615,10.1683824110627,5,20,21,0.257689495354123
"pol2",1,9.2112528677263,5,8,18,0.257159037700469
"pol3",1.46153846153846,6.86446538170391,5,6,13,0.178089533217858
"pol4",1.76923076923077,5.58335668680211,5,2,10,0.15497044846457
"pol5",1.92307692307692,4.38922927142352,5,2,9,0.123633207631863
"pol6",2.07692307692308,3.83672866269568,5,3,7,0.120265148150104
"pol7",1.92307692307692,4.32178659208408,5,0,7,0.139357363990566
"pol8",2.07692307692308,3.72336358136721,5,0,6,0.127012098522496
"pol9",2.07692307692308,3.80178659208407,5,0,6,0.139589460156971
"pol10",2.53846153846154,2.54902878890885,3,3,6,0.052424018640287
