"Species","kradius","kdegree","kcorenum","krisk","degree","eigenc"
"pl1",1,21.2384308552194,11,70,34,0.20447421783648
"pl2",1.11764705882353,20.2554162227854,11,57,32,0.197321109347533
"pl3",1.11764705882353,19.0032542277662,11,68,30,0.179502481840449
"pl4",1,19.5416444051714,11,49,30,0.193302421468623
"pl5",1.23529411764706,18.3460271408294,11,64,29,0.174911959827321
"pl6",1.35294117647059,18.1470842599055,11,72,29,0.170809730319209
"pl7",1.11764705882353,18.060889484844,11,36,27,0.180811858213877
"pl8",1.11764705882353,17.4493179057333,11,29,26,0.17595663021488
"pl9",1.58823529411765,15.5892411530678,11,56,25,0.145664810569133
"pl10",1.23529411764706,16.5429797991124,11,53,25,0.156249070986704
"pl11",1.47058823529412,15.7564537346029,11,39,24,0.153161014290056
"pl12",1.23529411764706,16.3929501367842,11,12,23,0.170227835773798
"pl13",1.58823529411765,14.2705595035013,11,48,22,0.136785144171063
"pl14",1.11764705882353,15.5065652828862,11,27,22,0.155049926134256
"pl15",1.47058823529412,12.2813212327289,11,6,16,0.12502709029252
"pl16",1.70588235294118,11.5106687567691,11,14,16,0.113999392911744
"pl17",1.94117647058824,10.4377414183691,10,10,15,0.107000437009336
"pl18",1.70588235294118,10.9110193599397,11,7,14,0.113169382780304
"pl19",2.05882352941176,9.0156775175171,10,12,13,0.0907351582096279
"pl20",2.29411764705882,7.36326915961707,9,6,11,0.0730557293992336
"pl21",1.94117647058824,8.40780391910827,10,0,11,0.0892972590285301
"pl22",2.41176470588235,6.50865237756535,9,12,11,0.064838496529935
"pl23",2.17647058823529,6.97632986338973,8,1,9,0.0725573941067623
"pl24",2.52941176470588,4.16113790970934,5,3,6,0.0390993085003239
"disp1",1,15.4085359017198,11,6,21,0.174844961291904
"disp2",1,15.3292818224658,11,7,21,0.172934132665085
"disp3",1,15.2439079106596,11,10,21,0.171584683648467
"disp4",1,14.8992595924435,11,4,20,0.169765315109536
"disp5",1.23529411764706,14.6073335218799,11,8,20,0.163877757144556
"disp6",1.11764705882353,14.6996521928361,11,7,20,0.165730866886727
"disp7",1.35294117647059,13.7474393419858,11,8,19,0.156243870471122
"disp8",1.23529411764706,13.5392595924435,11,4,18,0.154105442590304
"disp9",1.47058823529412,12.2646072747617,11,5,17,0.136376527528024
"disp10",1.23529411764706,13.0720308967305,11,9,17,0.146770929830812
"disp11",1.35294117647059,13.0269850898242,11,5,17,0.146498345589466
"disp12",1.23529411764706,12.612571437271,11,6,16,0.142733224153651
"disp13",1.47058823529412,11.3463645407193,11,6,14,0.127194269426383
"disp14",1.47058823529412,10.9134632015655,11,1,14,0.127006780141417
"disp15",1.58823529411765,10.724880464699,11,3,14,0.120031637618494
"disp16",1.82352941176471,9.67372505353463,10,1,13,0.109098767061994
"disp17",1.82352941176471,9.09445156690166,10,3,12,0.103596419157883
"disp18",1.70588235294118,9.63710142565085,11,2,12,0.110433283479223
"disp19",1.70588235294118,9.61494198212892,11,2,12,0.108562608233611
"disp20",2.05882352941176,8.37935275916234,10,1,12,0.095412195650597
"disp21",1.94117647058824,8.49654071337389,10,1,11,0.0962212739686501
"disp22",1.82352941176471,8.72878521089047,10,1,11,0.0998594532658589
"disp23",1.94117647058824,8.44413404809978,9,4,11,0.0952956856701342
"disp24",2.05882352941176,6.98390293726836,9,0,9,0.0814814162546115
"disp25",1.94117647058824,7.06957086202095,9,0,9,0.0819735961758394
"disp26",1.94117647058824,7.54249440025184,9,0,9,0.0898018651157044
"disp27",2.29411764705882,6.29804447277238,9,0,9,0.072940275931168
"disp28",2.05882352941176,6.39815093288777,8,0,8,0.0738476861000009
"disp29",2.29411764705882,5.3445245592614,7,0,7,0.0635029536452122
"disp30",2.17647058823529,6.12760161272747,7,0,7,0.0702621107570427
"disp31",2.29411764705882,5.0395065119566,7,0,7,0.0584406642684167
"disp32",2.29411764705882,4.68531021039188,6,0,6,0.0559615584261157
"disp33",2.41176470588235,4.76806641108701,6,0,6,0.0556958031577674
"disp34",2.52941176470588,4.03046378382921,6,0,6,0.0471414138471643
"disp35",2.41176470588235,4.15823374862276,5,0,5,0.0500378911887881
"disp36",2.41176470588235,4.09910331384016,5,0,5,0.0495442604508972
"disp37",2.52941176470588,3.85500074973759,5,0,5,0.044406055643099
