"Species","kradius","kdegree","kcorenum","krisk","degree","eigenc"
"pl1",1.66666666666667,4.28787878787879,3,7,8,0.282030137822826
"pl2",1.33333333333333,3.67777777777778,3,1,6,0.276686700535986
"pl3",1.66666666666667,3.37474747474747,3,2,6,0.225620210180264
"pl4",1.66666666666667,2.95555555555556,3,1,5,0.192915470174342
"pl5",2,2.51111111111111,3,1,4,0.188917825845286
"pl6",1.66666666666667,2.77777777777778,3,0,4,0.222346344350806
"pl7",2.33333333333333,2.39393939393939,2,0,4,0.184338359762009
"pl8",2,2.33333333333333,3,0,3,0.199761976790695
"pl9",2,2.16666666666667,3,0,3,0.186466942647505
"pl10",2.66666666666667,1.03030303030303,2,0,2,0.0853540859998065
"pl11",2.33333333333333,1.66666666666667,2,0,2,0.150449188573495
"pl12",2.33333333333333,1.66666666666667,2,0,2,0.150449188573495
"pl13",2.66666666666667,0.9,2,0,2,0.0512804703266687
"pl14",2.66666666666667,1,1,0,1,0.0825496771252413
"pol1",1,6.31071428571429,3,5,12,0.439744541868536
"pol2",1.5,5.11071428571429,3,4,10,0.361702681278932
"pol3",1.5,3.65,3,0,6,0.262690663585915
"pol4",2,2.825,3,1,5,0.191867628269207
"pol5",2.75,1.40357142857143,2,0,3,0.0929810285997547
"pol6",2.5,1.475,2,0,3,0.0813049354028655
"pol7",2.25,1.8,3,0,3,0.120307585831546
"pol8",2.25,1.85,3,0,3,0.123618619267439
"pol9",2.5,1.35,2,0,2,0.0942940033347819
"pol10",2.75,1.02857142857143,2,0,2,0.0875475764484221
"pol11",2.75,0.6,1,0,1,0.05294323089932
"pol12",2.75,0.6,1,0,1,0.05294323089932
"pol13",2.75,0.6,1,0,1,0.05294323089932
