"Species","kradius","kdegree","kcorenum","krisk","degree","eigenc"
"pl1",1,6.01010101010101,5,2,7,0.263476416245854
"pl2",1,6.01010101010101,5,2,7,0.263476416245854
"pl3",1,5.55555555555556,5,1,6,0.233345289512721
"pl4",1,5.38461538461539,5,2,6,0.219650987266457
"pl5",1.4,4.38461538461539,4,1,5,0.176840913633969
"pl6",1.4,4.55555555555556,4,0,5,0.190535215880234
"pl7",1.8,4.01010101010101,4,0,5,0.189127926403439
"pl8",1,5,5,0,5,0.204442392934406
"pl9",1.8,3.45454545454545,4,0,4,0.160225029825124
"pl10",2.2,3.01010101010101,4,0,4,0.143824210498633
"pl11",2.2,2.83916083916084,3,0,4,0.132623550524687
"pl12",2.2,2.45454545454545,3,0,3,0.116973128342306
"pl13",2.2,2.38461538461538,3,0,3,0.0999987815192362
"pl14",2.2,2.38461538461538,3,0,3,0.0999987815192363
"pl15",2.6,2.01010101010101,3,0,3,0.101844096943935
"pl16",2.6,1.45454545454545,2,0,2,0.0729412003656198
"disp1",1,8.24397824397824,5,12,12,0.29641410237748
"disp2",1,8.24675324675325,5,9,11,0.290667514002534
"disp3",1,8.44877344877345,5,8,11,0.310620728961679
"disp4",1,7.99422799422799,5,6,10,0.293726700650639
"disp5",2.2,5.24397824397824,4,5,9,0.208625917369266
"disp6",1,6.42857142857143,5,2,7,0.224116484477593
"disp7",1.8,5.10900210900211,4,1,7,0.200121733471372
"disp8",2.6,3.07792207792208,3,0,5,0.105303295576137
