"Species","kradius","kdegree","kcorenum","krisk","degree","eigenc"
"pl1",1.2,11.4176656676657,5,30,22,0.344470854109524
"pl2",1.4,9.74150849150849,5,31,20,0.287085183273715
"pl3",1.4,8.21620046620047,5,10,14,0.268065116315825
"pl4",1.6,6.03787878787879,5,3,9,0.190340594317258
"pl5",1.6,6.03787878787879,5,3,9,0.203020084446365
"pl6",2,5.39044289044289,5,7,8,0.159425784134655
"pl7",1.6,5.62121212121212,5,1,8,0.183928353744335
"pl8",1.6,5.16666666666667,5,0,7,0.171948300953404
"pl9",2,4.16666666666667,5,0,5,0.130994381653237
"pl10",2,4.16666666666667,5,0,5,0.132208599952773
"pl11",2.6,2.99175824175824,3,1,5,0.0885602747814716
"pl12",2.6,1.90909090909091,4,0,4,0.0736533746794169
"pl13",2.8,1.37121212121212,3,0,3,0.0506945127196773
"pl14",2.6,1.88461538461538,3,0,3,0.0577287853165022
"pl15",2.6,1.78787878787879,3,0,3,0.0626331595965122
"pl16",2.8,0.916666666666667,2,0,2,0.0340016644887806
"pl17",2.8,1,1,0,1,0.0311726902226575
"pl18",2.8,1,1,0,1,0.0307277460916246
"disp1",1,7.003663003663,5,6,12,0.257624152936863
"disp2",1,7.003663003663,5,6,12,0.261354604058133
"disp3",1.2,5.93223443223443,5,2,10,0.220302440197781
"disp4",1.2,5.93223443223443,5,2,10,0.223394859146896
"disp5",2,4.42994505494505,5,6,8,0.153278850168529
"disp6",2.2,4.01327838827839,4,2,7,0.151540683718504
"disp7",2,4.253663003663,5,4,7,0.164865211407111
"disp8",2.4,3.27152014652015,3,1,6,0.12020776421062
"disp9",2,3.89652014652015,5,1,6,0.16080971233533
"disp10",2,3.29761904761905,5,0,5,0.138983590523376
"disp11",2,3.29761904761905,5,0,5,0.135592476349807
"disp12",2,3.38690476190476,5,0,5,0.145772590438406
"disp13",2.2,3.27152014652015,4,0,5,0.140300828861671
"disp14",2.2,2.67261904761905,4,0,4,0.114777212860632
"disp15",2.4,2.17261904761905,3,0,3,0.0980305251838854
"disp16",2.4,2.26190476190476,3,0,3,0.10730100448421
"disp17",2.6,1.81318681318681,3,0,3,0.0731002613348733
"disp18",2.6,1.93223443223443,3,0,3,0.0858908256247897
"disp19",2.8,1.21794871794872,2,0,2,0.0516491579948756
"disp20",2.6,1.33333333333333,2,0,2,0.0601015385393036
"disp21",2.6,1.54761904761905,2,0,2,0.0753279276733834
"disp22",2.6,1.54761904761905,2,0,2,0.073059336854296
"disp23",2.6,1.33333333333333,2,0,2,0.0601015385393036
"disp24",2.8,0.833333333333333,1,0,1,0.0410862600434694
"disp25",2.8,0.714285714285714,1,0,1,0.034241667629914
"disp26",2.8,0.714285714285714,1,0,1,0.034241667629914
"disp27",2.8,0.714285714285714,1,0,1,0.034241667629914
"disp28",2.8,0.714285714285714,1,0,1,0.034241667629914
