"Species","kradius","kdegree","kcorenum","krisk","degree","eigenc"
"pl1",1,6.13333333333333,6,0,7,0.198123531945812
"pl2",1.28571428571429,5.96666666666667,6,1,7,0.193341551203233
"pl3",1.57142857142857,4.96666666666667,5,0,6,0.168500192712546
"pl4",1.28571428571429,5.96666666666667,6,1,7,0.1900653783942
"pl5",1,7.13333333333333,6,3,9,0.22104183076136
"pl6",1,6.13333333333333,6,0,7,0.198123531945812
"pl7",2.14285714285714,2.96666666666667,4,0,4,0.101862133699753
"pl8",1.85714285714286,3.8,4,0,4,0.133911583265845
"pl9",1.28571428571429,6.46666666666667,6,3,8,0.202994622071236
"pl10",1.57142857142857,4.8,5,0,5,0.158752941756532
"pl11",1.28571428571429,5.96666666666667,6,2,7,0.186453221314659
"pl12",1.28571428571429,5.83333333333333,6,2,7,0.173826655020672
"pl13",1.57142857142857,4.8,5,0,5,0.158752941756532
"pl14",2.14285714285714,2.66666666666667,3,0,3,0.0893457719534701
"pl15",1.85714285714286,3.46666666666667,4,0,4,0.112053932801374
"pl16",2.14285714285714,3,3,0,3,0.0999616354727026
"pl17",2.71428571428571,1,1,0,1,0.0346988139944044
"pl18",1.85714285714286,3.8,4,0,4,0.133911583265845
"pl19",2.14285714285714,2.46666666666667,3,0,3,0.0866959704776706
"pl20",2.42857142857143,2,2,0,2,0.0652628214782982
"pl21",2.14285714285714,2.46666666666667,3,0,3,0.0866959704776707
"pl22",2.14285714285714,2.13333333333333,3,0,3,0.0733205379824222
"pl23",2.42857142857143,1.46666666666667,2,0,2,0.0519971564832663
"pl24",2.71428571428571,1,1,0,1,0.0346988139944044
"pl25",2.71428571428571,0.8,1,0,1,0.0339499477931429
"pl26",2.71428571428571,1,1,0,1,0.0346988139944044
"pl27",2.71428571428571,1,1,0,1,0.024841358490687
"pl28",2.71428571428571,0.8,1,0,1,0.0339499477931429
"pl29",2.71428571428571,0.8,1,0,1,0.0339499477931429
"pl30",2.71428571428571,1,1,0,1,0.0346988139944044
"pl31",2.71428571428571,1,1,0,1,0.0333235764599098
"disp1",1,13.2152537520959,6,39,21,0.312771744236074
"disp2",1.25,13.0192811660304,6,39,21,0.306021536923347
"disp3",1,11.2917957859134,6,16,16,0.287897257110738
"disp4",1,12.0550886334168,6,24,18,0.30037548647141
"disp5",1,9.06849875270928,6,9,12,0.223917596306858
"disp6",1.5,7.14509803921569,6,13,10,0.162675788904849
"disp7",1.5,7.90815850815851,6,11,11,0.192206892880482
"disp8",2,4.43636363636364,5,1,6,0.119571478250284
"disp9",2,3.33333333333333,4,0,4,0.0870118446442229
